Date,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_AC5(kW),z2_AC6(kW),z2_AC7(kW),z2_AC8(kW),z2_AC9(kW),z2_AC10(kW),z2_AC11(kW),z2_AC12(kW),z2_AC13(kW),z2_AC14(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z3_S1(degC),z3_S1(RH%),z3_S1(lux),z4_AC1(kW),z4_Light(kW),z4_Plug(kW)
2018-07-01 05:30:00,0.0,0.011000000000000001,0.14500000000000002,28.442,59.785666666666664,0.0,0.08533333333333333,1.1513333333333333,0.8583333333333333,0.9896666666666667,0.0,0.3173333333333333,0.0,0.07200000000000001,0.0,0.08499999999999999,0.0,0.0,0.0,0.0,0.0,0.05733333333333333,28.944000000000003,64.58666666666666,0.0,0.09166666666666666,0.30966666666666665,29.416,68.718,0.0,0.0,0.0,0.0
2018-07-01 06:00:00,0.0,0.012,0.14500000000000002,28.447,59.785666666666664,0.0,1.0846666666666667,1.1676666666666666,0.8826666666666667,1.0203333333333333,0.0,1.255,0.0,0.9253333333333332,0.0,1.081,0.0,0.0,0.0,0.0,0.0,0.07566666666666667,28.952,64.032,0.0,0.013666666666666667,0.3026666666666667,29.404666666666667,68.97433333333333,0.0,0.0,0.0,0.0
2018-07-01 06:30:00,0.0,0.011000000000000001,0.14133333333333334,28.46466666666667,59.87233333333334,0.36666666666666664,1.11,1.2016666666666667,0.917,1.0543333333333333,0.0,1.2766666666666668,0.0,0.9503333333333333,0.0,1.105,0.0,0.0,0.0,0.0,0.0,0.06466666666666666,28.966333333333335,64.025,0.0,0.09533333333333333,0.29866666666666664,29.373333333333335,68.588,0.5666666666666667,0.0,0.0,0.0
2018-07-01 07:00:00,0.0,0.011000000000000001,0.1436666666666667,28.488461538461536,60.027692307692305,3.230769230769231,1.097,1.1693333333333333,0.8830000000000001,1.0243333333333333,0.0,1.2586666666666666,0.0,0.9373333333333334,0.0,1.0933333333333333,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,28.993,64.29066666666667,0.0,0.013000000000000001,0.298,29.432333333333336,69.23,2.8,0.0,0.0,0.0
2018-07-01 07:30:00,0.0,0.012,0.14966666666666667,28.521666666666665,60.294999999999995,4.833333333333333,1.0816666666666668,1.1656666666666666,0.8793333333333333,1.022,0.0,1.2429999999999999,0.0,0.9183333333333333,0.0,1.0776666666666666,0.0,0.0,0.0,0.0,0.0,0.078,29.425,64.30208333333333,0.0,0.013333333333333334,0.30666666666666664,29.509,69.81066666666668,3.433333333333333,0.0,0.0,0.0
2018-07-01 08:00:00,0.0,0.011000000000000001,0.14933333333333332,28.562,60.16266666666666,6.0,1.0670000000000002,1.1793333333333331,0.8843333333333334,1.0293333333333334,0.0,1.2283333333333333,0.0,0.8983333333333333,0.0,1.0623333333333334,0.0,0.0,0.0,0.0,0.0,0.05366666666666667,29.453333333333333,64.20833333333333,0.0,0.09366666666666666,0.305,29.46833333333333,69.41933333333333,4.0,0.0,0.0,0.0
2018-07-01 08:30:00,0.0,0.010666666666666666,0.15,28.61733333333333,60.11533333333333,6.0,0.9693333333333334,1.1969999999999998,0.9003333333333334,1.0466666666666666,0.0,1.1333333333333333,0.0,0.8116666666666668,0.0,0.9653333333333334,0.0,0.0,0.0,0.0,0.0,0.07733333333333332,29.53666666666667,64.25666666666667,0.0,0.04,0.30733333333333335,29.486,69.48700000000001,4.0,0.0,0.0,0.0
2018-07-01 09:00:00,0.0,0.011333333333333334,0.14966666666666667,28.667333333333332,59.833999999999996,5.833333333333333,1.1106666666666667,1.2103333333333335,0.9203333333333333,1.062,0.0,1.273,0.0,0.9446666666666667,0.0,1.1056666666666668,0.0,0.0,0.0,0.0,0.0,0.062000000000000006,29.416000000000004,64.272,0.0,0.1716666666666667,0.3063333333333333,29.548928571428572,68.86892857142857,3.7857142857142856,0.0,0.0,0.0
2018-07-01 09:30:00,0.0,0.011000000000000001,0.14633333333333332,28.726,59.54666666666667,5.466666666666667,0.9966666666666666,1.2256666666666665,0.9383333333333332,1.0796666666666668,0.0,1.163,0.0,0.848,0.0,0.9920000000000001,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,29.127,64.296,0.0,0.028333333333333332,0.3026666666666667,29.571851851851854,68.56925925925925,4.592592592592593,0.0,0.0,0.0
2018-07-01 10:00:00,0.0,0.011333333333333334,0.14333333333333334,28.768214285714286,59.31035714285714,5.642857142857143,1.1456666666666666,1.2526666666666666,0.9676666666666666,1.1023333333333334,0.0,1.3113333333333335,0.0,0.985,0.0,1.142,0.0,0.0,0.0,0.0,0.0,0.07566666666666667,29.155,64.31357142857142,0.0,0.015333333333333334,0.30066666666666664,29.617666666666665,68.71366666666667,4.7,0.0,0.0,0.0
2018-07-01 10:30:00,0.0,0.010666666666666666,0.14733333333333334,28.837692307692308,59.268076923076926,8.923076923076923,1.1346666666666667,1.2643333333333333,0.9773333333333334,1.1116666666666668,0.0,1.3016666666666667,0.0,0.9766666666666667,0.0,1.1313333333333333,0.0,0.0,0.0,0.0,0.0,0.058666666666666666,29.183333333333334,64.37333333333333,0.0,0.093,0.3013333333333333,29.698333333333334,68.20933333333333,4.6,0.0,0.0,0.0
2018-07-01 11:00:00,0.0,0.010666666666666666,0.14966666666666667,28.936,59.11366666666667,8.2,0.647,1.038,0.7566666666666666,0.8633333333333334,0.8836666666666666,0.8443333333333334,0.5850000000000001,0.5506666666666666,0.6493333333333333,0.6446666666666666,0.0,0.0,0.0,0.0,0.0,0.08266666666666667,29.191333333333333,64.44833333333334,0.0,0.218,0.30733333333333335,29.665,67.64107142857144,4.142857142857143,0.0,0.0,0.0
2018-07-01 11:30:00,0.0,0.011000000000000001,0.15,29.362333333333332,58.766666666666666,10.0,0.6576666666666667,0.9573333333333333,0.6753333333333332,0.7693333333333334,1.4493333333333331,0.8586666666666667,1.0306666666666666,0.557,1.131,0.6553333333333333,0.0,0.0,0.0,0.0,0.0,0.056666666666666664,29.213,64.44966666666667,0.0,0.09266666666666667,0.30700000000000005,29.679333333333332,66.74866666666667,5.0,0.0,0.0,0.0
2018-07-01 12:00:00,0.0,0.010333333333333333,0.15,29.325714285714287,58.50678571428572,7.214285714285714,0.5893333333333334,1.0746666666666667,0.7866666666666667,0.895,1.4556666666666667,0.7953333333333333,1.04,0.5,1.14,0.5866666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,29.256666666666668,64.41133333333333,0.0,0.012666666666666666,0.30566666666666664,29.817,66.021,4.1,0.0,0.0,0.0
2018-07-01 12:30:00,0.0,0.012,0.15,29.151481481481483,58.404444444444444,11.185185185185185,0.6256666666666667,0.9670000000000001,0.6856666666666666,0.779,1.449,0.8330000000000001,1.0333333333333334,0.5326666666666667,1.1329999999999998,0.6233333333333333,0.0,0.0,0.0,0.0,0.0,0.050666666666666665,29.294666666666668,64.37766666666667,0.0,0.09533333333333333,0.30733333333333335,29.888928571428572,66.66714285714286,5.107142857142857,0.0,0.0,0.0
2018-07-01 13:00:00,0.0,0.010666666666666666,0.15,29.232000000000003,58.248666666666665,12.533333333333333,0.624,1.0416666666666667,0.7586666666666667,0.86,1.4513333333333334,0.8276666666666668,1.0426666666666666,0.533,1.1423333333333332,0.6216666666666666,0.0,0.0,0.0,0.0,0.0,0.082,29.32,64.48766666666667,0.0,0.014,0.306,30.256071428571428,67.42642857142857,5.5,0.0,0.0,0.0
2018-07-01 13:30:00,0.0,0.012,0.15,29.291999999999998,58.424,12.9,0.5976666666666667,1.0050000000000001,0.7226666666666667,0.8246666666666668,1.469,0.8033333333333333,1.0586666666666666,0.5083333333333333,1.1576666666666666,0.5960000000000001,0.0,0.0,0.0,0.0,0.0,0.059666666666666666,29.390666666666668,64.52966666666666,0.0,0.114,0.30733333333333335,30.182666666666666,67.226,4.833333333333333,0.0,0.0,0.0
2018-07-01 14:00:00,0.0,0.011000000000000001,0.15,29.359615384615385,58.20384615384615,14.5,0.6623333333333333,0.974,0.6926666666666667,0.7876666666666666,1.4776666666666667,0.866,1.0663333333333334,0.5633333333333332,1.1633333333333333,0.659,0.0,0.0,0.0,0.0,0.0,0.078,29.386000000000003,64.62833333333333,0.0,0.113,0.30533333333333335,29.97846153846154,67.11461538461539,5.076923076923077,0.0,0.0,0.0
2018-07-01 14:30:00,0.0,0.011000000000000001,0.148,29.417333333333332,58.35766666666667,14.0,0.6456666666666667,1.0979999999999999,0.8143333333333334,0.9193333333333332,1.496,0.8536666666666667,1.0823333333333334,0.5543333333333333,1.1789999999999998,0.6419999999999999,0.0,0.0,0.0,0.0,0.0,0.06466666666666666,29.391666666666666,64.67333333333333,0.0,0.013000000000000001,0.30700000000000005,30.312,66.979,4.466666666666667,0.0,0.0,0.0
2018-07-01 15:00:00,0.0,0.011333333333333334,0.15066666666666664,29.441666666666666,58.693333333333335,11.9,0.6026666666666666,0.9863333333333333,0.7043333333333333,0.8009999999999999,1.4853333333333334,0.8093333333333333,1.0713333333333332,0.5123333333333334,1.172,0.5993333333333334,0.0,0.0,0.0,0.0,0.0,0.06833333333333333,29.42076923076923,64.69769230769231,0.0,0.09466666666666666,0.30533333333333335,30.315714285714286,67.17714285714285,3.2142857142857144,0.0,0.0,0.0
