Date,z1_Light(kW),z1_Plug(kW),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_Light(kW),z2_Plug(kW),z3_Light(kW),z3_Plug(kW),z4_Light(kW)
2019-01-01 14:00:00,0.013666666666666666,0.43799999999999994,9.501666666666667,14.290333333333333,0.007,0.012666666666666666,17.561,15.399666666666667,10.096,0.38,0.05466666666666667
2019-01-01 14:30:00,0.014333333333333333,0.7073333333333333,5.489333333333334,19.794666666666668,0.006333333333333333,0.016,17.557333333333336,14.401333333333334,10.097333333333333,0.38033333333333336,0.05366666666666667
2019-01-01 15:00:00,0.013666666666666666,0.6976666666666667,11.707666666666666,8.152,0.007666666666666667,0.009333333333333334,17.540666666666667,15.380666666666666,10.085,0.3893333333333333,0.05566666666666666
2019-01-01 15:30:00,0.013666666666666666,0.6983333333333334,8.437999999999999,17.329,0.006666666666666667,0.014333333333333333,17.515,15.205666666666668,10.080333333333334,0.38166666666666665,0.05500000000000001
2019-01-01 16:00:00,0.013666666666666667,0.6476666666666666,8.311,16.651666666666667,0.006666666666666667,0.014,17.490333333333336,14.633999999999999,19.213666666666665,0.391,0.05366666666666667
2019-01-01 16:30:00,0.014333333333333333,0.6123333333333334,8.676333333333334,9.836333333333332,0.007333333333333333,0.010333333333333333,17.471666666666668,15.482333333333335,22.977666666666668,0.3893333333333333,0.05500000000000001
2019-01-01 17:00:00,0.013666666666666667,0.6136666666666667,8.399,17.762999999999998,0.006666666666666667,0.014666666666666666,17.362666666666666,14.424333333333333,22.965333333333334,0.39,0.05366666666666667
2019-01-01 17:30:00,0.013666666666666667,0.606,11.083,10.513000000000002,0.007333333333333333,0.010666666666666666,17.161,15.233666666666666,22.824666666666666,0.3876666666666667,0.8206666666666665
2019-01-01 18:00:00,0.013666666666666666,0.6706666666666667,7.937666666666667,20.651,0.006,0.016666666666666666,17.324,15.488333333333333,22.981333333333335,0.3876666666666667,18.427
2019-01-01 18:30:00,0.014,0.7256666666666667,5.4959999999999996,14.838666666666667,0.006333333333333333,0.013333333333333334,17.355,14.683333333333334,23.003666666666668,0.37733333333333335,24.613666666666667
2019-01-01 19:00:00,0.013000000000000001,0.3473333333333333,12.46,9.408999999999999,0.007,0.010333333333333333,17.30366666666667,15.749666666666666,22.963666666666665,0.37566666666666665,24.657666666666668
2019-01-01 19:30:00,0.013666666666666667,0.093,10.695666666666666,14.99,0.006666666666666667,0.013333333333333334,17.395333333333333,15.110000000000001,30.125999999999998,0.377,24.67233333333333
2019-01-01 20:00:00,0.013333333333333334,0.051000000000000004,9.876333333333333,13.818000000000001,0.006666666666666667,0.013000000000000001,17.57766666666667,15.566666666666666,44.07866666666666,0.378,24.833333333333332
2019-01-01 20:30:00,0.013333333333333334,0.08533333333333333,11.502,18.38533333333333,0.006333333333333333,0.015333333333333334,17.617,16.218,43.996,0.37900000000000006,24.359333333333332
2019-01-01 21:00:00,0.014,0.082,11.729666666666667,9.871333333333332,0.007,0.01,17.704666666666665,15.156,31.441,0.3893333333333333,15.044333333333332
2019-01-01 21:30:00,0.013333333333333334,1.218,11.443000000000001,14.769,0.006333333333333333,0.012666666666666666,17.48,16.111333333333334,31.274,0.4633333333333333,14.940333333333333
2019-01-01 22:00:00,0.014000000000000002,5.357,9.533333333333333,15.462666666666667,0.006333333333333333,0.012666666666666666,17.654333333333334,14.452,33.42,0.7363333333333333,15.039
2019-01-01 22:30:00,0.014333333333333333,1.433,9.921333333333333,16.024333333333335,0.006,0.013333333333333334,17.867,15.592,31.863,0.38066666666666665,14.388333333333332
2019-01-01 23:00:00,0.014333333333333333,0.6073333333333333,8.042333333333334,13.513333333333332,0.006333333333333333,0.012,17.969,14.432666666666668,31.824333333333335,0.3813333333333333,4.712000000000001
2019-01-01 23:30:00,0.013666666666666666,1.7703333333333333,11.675666666666666,14.204333333333333,0.006666666666666667,0.012333333333333333,17.220333333333333,15.018666666666666,30.857000000000003,0.37533333333333335,4.718333333333334
2019-01-02 00:00:00,0.014666666666666666,1.3546666666666667,8.014333333333333,10.744666666666665,0.006333333333333333,0.01,17.223333333333336,14.112666666666666,30.492,0.375,4.692333333333334
2019-01-02 00:30:00,0.014333333333333333,1.7726666666666666,10.81,14.739666666666666,0.006333333333333333,0.012333333333333333,17.159333333333333,15.08,30.805999999999997,0.37533333333333335,4.723333333333333
2019-01-02 01:00:00,0.013666666666666667,0.528,11.271333333333333,15.116666666666667,0.006333333333333333,0.012666666666666666,17.071,14.798333333333334,30.1,0.37433333333333335,4.724
2019-01-02 01:30:00,0.014,1.3063333333333333,11.498333333333333,13.74,0.006333333333333333,0.012,17.136000000000003,15.325666666666667,30.757333333333335,0.375,4.726
2019-01-02 02:00:00,0.014333333333333333,0.5723333333333332,8.225,11.898,0.006666666666666667,0.010666666666666666,17.343,15.388666666666666,31.025666666666666,0.3763333333333333,4.722666666666667
2019-01-02 02:30:00,0.014,0.5583333333333333,11.390333333333334,14.84,0.006333333333333333,0.012666666666666666,17.050666666666665,15.121,30.669333333333334,0.374,4.724
2019-01-02 03:00:00,0.013666666666666666,0.6043333333333333,10.855666666666668,10.41,0.006666666666666667,0.01,17.148,15.434666666666667,30.763666666666666,0.37433333333333335,4.724666666666667
2019-01-02 03:30:00,0.014666666666666666,0.9923333333333333,10.578,14.870666666666667,0.006,0.012666666666666666,17.272,14.246666666666666,30.944000000000003,0.3783333333333333,5.173333333333333
2019-01-02 04:00:00,0.013666666666666666,1.956,8.384666666666666,7.806,0.006666666666666667,0.008666666666666666,17.299333333333333,14.933666666666666,30.956666666666667,0.38666666666666666,15.278333333333334
2019-01-02 04:30:00,0.012333333333333333,0.5446666666666666,10.781333333333333,15.293333333333333,0.005333333333333333,0.013333333333333334,16.927333333333333,14.829333333333333,32.35633333333333,0.36666666666666664,19.728333333333335
2019-01-02 05:00:00,0.013333333333333334,0.5666666666666667,11.958666666666666,5.888999999999999,0.006666666666666667,0.009000000000000001,17.480666666666664,14.131,38.14533333333333,0.389,20.00133333333333
2019-01-02 05:30:00,0.013333333333333334,1.0170000000000001,13.916666666666666,0.021,0.007,0.006,17.598666666666666,14.633333333333333,41.33833333333334,0.391,19.788999999999998
2019-01-02 06:00:00,0.013000000000000001,7.235,13.366666666666667,0.02033333333333333,0.008333333333333333,0.005666666666666667,17.529333333333334,12.677666666666665,35.63033333333333,0.39966666666666667,5.741666666666666
2019-01-02 06:30:00,0.014,1.62,8.542,0.022000000000000002,0.008,0.004666666666666667,17.134333333333334,13.467333333333332,19.849333333333334,0.399,0.05433333333333334
2019-01-02 07:00:00,0.015333333333333332,1.3706666666666665,0.02733333333333333,0.021,0.007,0.004,15.243333333333334,13.098666666666666,19.790333333333333,0.404,0.051333333333333335
2019-01-02 07:30:00,0.015333333333333334,1.3273333333333333,0.027,0.02033333333333333,0.007333333333333333,0.004,14.877,13.025,19.694666666666667,0.40099999999999997,0.051333333333333335
2019-01-02 08:00:00,0.015333333333333334,1.4233333333333333,0.02733333333333333,0.019000000000000003,0.007333333333333333,0.004,12.692666666666666,13.377666666666666,19.688,0.693,0.051666666666666666
2019-01-02 08:30:00,0.015000000000000001,1.489,0.027,0.019333333333333334,0.007333333333333333,0.004,13.258000000000001,12.719666666666667,19.622666666666664,0.696,0.051333333333333335
2019-01-02 09:00:00,0.015333333333333334,0.6583333333333333,0.02733333333333333,0.01933333333333333,0.007333333333333333,0.004,14.868666666666666,13.710333333333333,19.695666666666668,0.697,0.051333333333333335
2019-01-02 09:30:00,0.014666666666666666,1.4273333333333333,0.02733333333333333,0.01933333333333333,0.007333333333333333,0.0036666666666666666,15.314,12.722666666666667,19.675,0.7576666666666667,0.051333333333333335
2019-01-02 10:00:00,0.015333333333333334,1.311,0.02733333333333333,0.019666666666666666,0.007333333333333333,0.004,14.584333333333332,14.560333333333334,19.491333333333333,1.754,0.050666666666666665
2019-01-02 10:30:00,0.015333333333333334,1.3703333333333334,0.027666666666666666,0.019666666666666666,0.007666666666666667,0.004,14.293666666666667,13.969,19.83533333333333,1.6913333333333331,0.052000000000000005
2019-01-02 11:00:00,0.015000000000000001,1.456,0.02733333333333333,0.019333333333333334,0.007333333333333333,0.004,14.057666666666668,14.326666666666666,19.534666666666666,1.6963333333333332,0.051666666666666666
2019-01-02 11:30:00,0.015333333333333334,1.3823333333333332,0.027666666666666666,0.01933333333333333,0.007333333333333333,0.004,14.224666666666668,14.511333333333333,19.687333333333335,1.704,0.051333333333333335
2019-01-02 12:00:00,0.015333333333333334,1.381,0.027666666666666666,0.019666666666666666,0.007333333333333333,0.004,14.606333333333334,14.727333333333332,19.96066666666667,1.7083333333333333,0.052333333333333336
2019-01-02 12:30:00,0.015333333333333334,1.1163333333333332,0.028,0.02033333333333333,0.007666666666666667,0.004,15.571333333333333,14.692333333333332,19.988333333333333,1.7236666666666667,0.052333333333333336
2019-01-02 13:00:00,0.015333333333333334,0.9580000000000001,0.02733333333333333,0.020666666666666667,0.007333333333333333,0.004,15.814666666666666,14.553333333333335,19.542666666666666,1.6986666666666668,0.051333333333333335
2019-01-02 13:30:00,0.015333333333333334,1.4020000000000001,0.02733333333333333,0.021,0.007333333333333333,0.004333333333333333,16.415,14.304666666666666,19.545666666666666,1.701,0.050333333333333334
2019-01-02 14:00:00,0.015666666666666666,1.4183333333333334,0.027666666666666666,0.021333333333333333,0.007333333333333333,0.004,16.613666666666667,15.285333333333334,19.651,1.7029999999999998,0.051000000000000004
2019-01-02 14:30:00,0.015333333333333334,1.3913333333333333,0.027666666666666666,0.021,0.007333333333333333,0.004,16.695333333333334,14.024666666666667,19.699,1.7036666666666667,0.051333333333333335
2019-01-02 15:00:00,0.01566666666666667,0.6436666666666667,0.028,0.021333333333333333,0.007666666666666667,0.004,16.818333333333335,15.300666666666666,19.767333333333333,1.7346666666666666,0.051000000000000004
2019-01-02 15:30:00,0.015333333333333334,1.3973333333333333,0.027666666666666666,0.02,0.007333333333333333,0.004333333333333333,15.167666666666667,14.092666666666666,19.773333333333333,1.706,0.052333333333333336
2019-01-02 16:00:00,0.015333333333333334,1.3976666666666666,0.027666666666666666,0.01933333333333333,0.007333333333333333,0.0036666666666666666,14.432666666666668,15.272,19.69,1.7256666666666665,0.051666666666666666
2019-01-02 16:30:00,0.011666666666666665,1.4969999999999999,27.531333333333333,0.021,0.009333333333333334,0.005333333333333333,17.46333333333333,14.948666666666666,19.77466666666667,1.726,0.059333333333333335
2019-01-02 17:00:00,1.084,1.5593333333333335,48.31333333333334,0.02266666666666667,0.011000000000000001,0.007666666666666667,18.673333333333336,16.143333333333334,21.765,1.4956666666666665,3.2706666666666666
2019-01-02 17:30:00,13.056000000000001,0.6453333333333333,38.55333333333333,0.02,0.009333333333333334,0.005666666666666667,17.083333333333332,16.429666666666666,41.077,1.4236666666666666,38.081
2019-01-02 18:00:00,13.054,0.6093333333333334,40.057,0.021666666666666667,0.01,0.005666666666666667,17.088,16.243000000000002,42.230333333333334,0.9033333333333334,46.191
2019-01-02 18:30:00,13.053666666666667,0.6113333333333333,34.82066666666666,0.021333333333333333,0.01,0.005333333333333333,16.999666666666666,15.328666666666667,43.193666666666665,0.39766666666666667,52.51766666666666
2019-01-02 19:00:00,13.149666666666667,0.6146666666666667,36.13066666666667,0.021666666666666667,0.01,0.005333333333333333,17.16,16.679,43.529333333333334,0.39,52.798
2019-01-02 19:30:00,13.227,2.5163333333333333,31.442333333333334,0.022000000000000002,0.009666666666666667,0.005333333333333333,17.313,15.859,43.836666666666666,0.3943333333333333,52.99133333333334
2019-01-02 20:00:00,13.084666666666667,0.6893333333333334,30.412666666666667,0.021666666666666667,0.009666666666666667,0.005,17.08833333333333,15.302666666666665,43.394666666666666,0.3863333333333333,52.75333333333333
2019-01-02 20:30:00,13.095333333333334,0.6903333333333332,30.422,0.021666666666666667,0.009333333333333334,0.004666666666666667,17.104,15.708666666666666,43.40466666666667,0.38433333333333336,52.253
2019-01-02 21:00:00,13.087333333333333,0.6673333333333333,32.64,0.024,0.009333333333333334,0.004333333333333333,17.439,14.818666666666667,43.36299999999999,0.385,42.85633333333333
2019-01-02 21:30:00,13.041666666666666,4.991333333333333,41.206,0.02333333333333333,0.010333333333333333,0.004666666666666667,17.437,16.37666666666667,30.321,0.458,42.59733333333334
2019-01-02 22:00:00,13.177999999999999,3.488,46.94133333333333,0.024,0.010333333333333333,0.005666666666666667,17.724,16.175333333333334,22.24366666666667,0.7343333333333334,43.080666666666666
