Date,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_AC2(kW),z4_AC3(kW),z4_AC4(kW),z4_Light(kW),z4_Plug(kW),z4_S1(degC),z4_S1(RH%),z4_S1(lux),z5_AC1(kW),z5_Light(kW),z5_Plug(kW),z5_S1(degC),z5_S1(RH%),z5_S1(lux)
2018-07-04 21:00:00,0.0,0.0,0.28500000000000003,27.241333333333333,63.45,0.0,0.0,0.01,0.075,26.467666666666666,64.58466666666666,0.0,0.12200000000000001,0.26333333333333336,0.0,0.0,0.0,0.0,0.0,0.06266666666666666,26.35166666666667,65.26066666666667,0.0,0.0,0.0,0.054000000000000006,27.54642857142857,63.28642857142857,0.0
2018-07-04 21:30:00,0.0,0.0,0.21566666666666665,26.945357142857144,63.49357142857143,0.0,0.0,0.01,0.10066666666666667,26.366666666666664,64.90125,0.0,0.02,0.263,0.0,0.0,0.0,0.0,0.0,0.06266666666666666,26.349666666666668,65.25233333333333,0.0,0.0,0.0,0.035666666666666666,27.504666666666665,63.342999999999996,0.0
2018-07-04 22:00:00,0.0,0.0,0.198,26.896333333333335,63.117333333333335,0.0,0.0,0.01,0.04133333333333333,26.325357142857143,65.145,0.0,0.02033333333333333,0.26333333333333336,0.0,0.0,0.0,0.0,0.0003448275862068966,0.063,26.355384615384615,65.29576923076924,0.0,0.0,0.0,0.0603448275862069,27.48785714285714,63.62392857142857,0.0
2018-07-04 22:30:00,0.0,0.0,0.24133333333333334,26.850416666666664,63.225833333333334,0.0,0.0,0.01,0.08033333333333334,26.28533333333333,65.23,0.0,0.114,0.263,0.0,0.0,0.0,0.0,0.0003448275862068966,0.068,26.345666666666666,65.329,0.0,0.0,0.0,0.038620689655172416,27.458214285714288,63.7575,0.0
2018-07-04 23:00:00,0.0,0.0,0.21966666666666665,26.81833333333333,63.205666666666666,0.0,0.0,0.01,0.09233333333333334,26.26,65.44266666666667,0.0,0.02033333333333333,0.26333333333333336,0.0,0.0,0.0,0.0,0.0,0.06333333333333332,26.339642857142856,65.405,0.0,0.0,0.0,0.060689655172413794,27.438333333333333,63.897666666666666,0.0
2018-07-04 23:30:00,0.0,0.0,0.19066666666666665,26.804,63.247,0.0,0.0,0.01,0.13533333333333336,26.264642857142857,65.405,0.0,0.09233333333333334,0.2626666666666667,0.0,0.0,0.0,0.0,0.0,0.06233333333333333,26.346,65.47633333333333,0.0,0.0,0.0,0.03833333333333333,27.43357142857143,64.17607142857143,0.0
2018-07-05 00:00:00,0.0,0.0,0.258,26.784615384615385,63.31153846153846,0.0,0.0,0.01,0.14800000000000002,26.258214285714285,65.41642857142857,0.0,0.14066666666666666,0.263,0.0,0.0,0.0,0.0,0.0,0.06233333333333334,26.352,65.49966666666667,0.0,0.0,0.0,0.055,27.455666666666666,64.14366666666666,0.0
2018-07-05 00:30:00,0.0,0.0,0.193,26.76206896551724,63.38862068965517,0.0,0.0,0.01,0.158,26.208928571428572,65.56678571428571,0.0,0.02033333333333333,0.26333333333333336,0.0,0.0,0.0,0.0,0.0003448275862068966,0.06333333333333334,26.349666666666668,65.51866666666666,0.0,0.0,0.0,0.04310344827586207,27.445,64.15966666666667,0.0
2018-07-05 01:00:00,0.0,0.0,0.20299999999999999,26.756666666666668,63.40259259259259,0.0,0.0,0.01,0.13500000000000004,26.20966666666667,65.73066666666666,0.0,0.02,0.26233333333333336,0.0,0.0,0.0,0.0,0.0,0.062000000000000006,26.362333333333332,65.53066666666668,0.0,0.0,0.0,0.053000000000000005,27.42166666666667,64.21933333333332,0.0
2018-07-05 01:30:00,0.0,0.0,0.26766666666666666,26.737333333333332,63.425666666666665,0.0,0.0,0.01,0.132,26.198928571428574,65.96428571428571,0.0,0.11766666666666667,0.272,0.00037037037037037035,0.00037037037037037035,0.00037037037037037035,0.0,0.0003448275862068966,0.06733333333333333,26.351,65.592,0.0,0.0,0.0,0.04172413793103448,27.419,64.21033333333334,0.0
2018-07-05 02:00:00,0.0,0.0,0.14100000000000001,26.729666666666667,63.47133333333333,0.0,0.0,0.010333333333333333,0.066,26.18653846153846,66.31615384615385,0.0,0.019000000000000003,0.24800000000000003,0.0,0.0,0.0,0.0,0.0,0.06166666666666667,26.36148148148148,65.66333333333334,0.0,0.0,0.0,0.049666666666666665,27.420333333333335,64.17766666666667,0.0
2018-07-05 02:30:00,0.0,0.0,0.2853333333333333,26.728,63.50566666666667,0.0,0.0,0.01,0.065,26.182333333333336,66.19066666666667,0.0,0.02,0.26233333333333336,0.0,0.0,0.0,0.0,0.0,0.06199999999999999,26.361666666666668,65.748,0.0,0.0,0.0,0.04466666666666666,27.425666666666665,64.20733333333334,0.0
2018-07-05 03:00:00,0.0,0.0,0.18666666666666665,26.735416666666666,63.535,0.0,0.0,0.01,0.051000000000000004,26.179666666666666,66.22666666666666,0.0,0.22000000000000003,0.2706666666666667,0.00037037037037037035,0.00037037037037037035,0.00037037037037037035,0.0,0.0,0.051666666666666666,26.374000000000002,65.79466666666666,0.0,0.0,0.0,0.040344827586206895,27.439000000000004,64.17866666666667,0.0
2018-07-05 03:30:00,0.0,0.0,0.219,26.719583333333333,63.604166666666664,0.0,0.0,0.01,0.09633333333333334,26.188333333333333,66.34933333333333,0.0,0.02,0.263,0.0,0.0,0.0,0.0,0.0,0.06266666666666668,26.396666666666665,65.81766666666667,0.0,0.0,0.0,0.05366666666666666,27.442,64.20633333333333,0.0
2018-07-05 04:00:00,0.0,0.0,0.232,26.733571428571427,63.61178571428571,0.0,0.0,0.01,0.043666666666666666,26.196666666666665,66.39166666666667,0.0,0.606,0.26466666666666666,0.0,0.0,0.0,0.0,0.0,0.062000000000000006,26.400666666666666,65.85066666666667,0.0,0.0,0.0,0.037000000000000005,27.43642857142857,64.27178571428571,0.0
2018-07-05 04:30:00,0.0,0.0,0.21266666666666667,26.74866666666667,63.62866666666666,0.0,0.0,0.01,0.07200000000000001,26.201,66.52833333333334,0.0,1.5013333333333334,0.2703333333333333,0.0,0.0,0.00035714285714285714,0.0,0.0003448275862068966,0.064,26.41142857142857,65.91678571428572,0.0,0.0,0.0003448275862068966,0.061724137931034484,27.435000000000002,64.27866666666667,0.0
2018-07-05 05:00:00,0.0,0.0,0.2,26.75133333333333,63.673,0.0,0.0,0.01,0.08866666666666667,26.218999999999998,66.554,0.0,1.3183333333333336,0.26333333333333336,0.0,0.0,0.0,0.0,0.0,0.063,26.436333333333334,65.931,0.0,0.0,0.0,0.055,27.448214285714283,64.26678571428572,0.0
2018-07-05 05:30:00,0.0,0.0,0.2643333333333333,26.745,63.74433333333333,0.06666666666666667,0.0,0.7173333333333335,0.09233333333333334,26.228333333333335,66.72200000000001,0.0,1.361,0.25866666666666666,0.0,0.0,0.0,0.0,0.19166666666666668,0.06233333333333334,26.456666666666667,66.19800000000001,0.0,0.0,0.0,0.035,27.451666666666664,64.30433333333333,0.0
2018-07-05 06:00:00,0.0,0.0,0.219,26.793333333333333,63.876333333333335,1.6333333333333333,0.0,1.5790000000000002,0.24566666666666667,26.261666666666667,66.469,0.13333333333333333,1.471,0.2546666666666667,0.0,0.0,0.0,0.0,0.8230000000000001,0.065,26.528333333333332,67.06466666666667,1.0,0.0,0.05733333333333333,0.05733333333333333,27.463666666666665,64.35666666666667,0.8333333333333334
2018-07-05 06:30:00,0.0,0.0,0.25666666666666665,27.294333333333334,63.714666666666666,5.166666666666667,0.0,5.763333333333334,0.287,26.387333333333334,67.35133333333333,48.53333333333333,1.526,0.25533333333333336,0.0,0.0,0.0,0.0,2.754,0.554,27.030357142857145,67.81464285714286,8.178571428571429,0.0,0.6906666666666667,0.03866666666666666,27.545,64.63566666666667,5.766666666666667
2018-07-05 07:00:00,0.0,1.5976666666666666,0.23633333333333334,27.791071428571428,63.400357142857146,25.392857142857142,0.0,6.140666666666666,0.30566666666666664,26.788333333333334,67.69666666666667,54.0,2.1439999999999997,0.26333333333333336,0.0,0.0,0.0,0.0,3.336896551724138,0.869,27.716666666666665,65.94933333333333,30.1,0.0,0.8589655172413793,0.3658620689655172,27.66923076923077,65.39115384615386,8.076923076923077
2018-07-05 07:30:00,16.564666666666668,3.364,0.5633333333333332,27.695666666666668,62.32266666666667,53.266666666666666,16.306,5.956333333333333,0.5546666666666666,26.630666666666666,63.51366666666667,53.8,1.9936666666666667,0.264,0.0,0.0,0.0,16.738,3.847666666666667,0.811,26.380333333333333,66.862,30.033333333333335,10.817666666666666,2.1166666666666667,0.328,26.800333333333334,62.751333333333335,43.56666666666667
2018-07-05 08:00:00,26.80366666666667,3.353666666666667,0.7993333333333333,24.792666666666666,56.288333333333334,53.53333333333333,22.436666666666667,6.062666666666667,1.032,23.626666666666665,55.34466666666666,53.93333333333333,1.8763333333333334,0.27266666666666667,0.0,0.0,0.0,21.850666666666665,4.128,1.2463333333333333,21.217666666666666,66.36333333333333,34.93333333333333,8.526333333333334,2.5933333333333333,0.6739999999999999,23.500999999999998,58.85066666666667,64.5
2018-07-05 08:30:00,26.771666666666665,3.3623333333333334,0.8843333333333334,23.41033333333333,55.635999999999996,53.93333333333333,22.192999999999998,6.405666666666667,1.1063333333333332,22.393571428571427,55.105714285714285,54.642857142857146,1.937,0.27366666666666667,0.0,0.0,0.0,12.921333333333333,4.609310344827586,1.7626666666666668,20.020666666666667,65.44366666666666,44.733333333333334,1.034,2.7517241379310344,0.8658620689655172,24.604285714285712,70.37214285714286,63.892857142857146
2018-07-05 09:00:00,26.86733333333333,3.39,1.055,23.03,55.32928571428572,54.392857142857146,17.970000000000002,6.788333333333333,1.0383333333333333,22.265357142857145,56.02892857142857,53.857142857142854,1.6996666666666664,0.27466666666666667,0.0,0.0,0.0,18.15266666666667,4.709310344827586,1.4276666666666666,20.178571428571427,63.54571428571429,47.57142857142857,4.339666666666667,2.776551724137931,0.8382758620689654,25.367692307692305,67.02730769230769,63.69230769230769
2018-07-05 09:30:00,23.60666666666667,3.4046666666666665,0.9876666666666668,23.077142857142857,57.205714285714286,53.92857142857143,11.093666666666667,7.404333333333333,1.1336666666666666,22.294333333333334,58.61866666666666,52.6,1.7643333333333333,0.2826666666666667,0.0,0.0,0.00035714285714285714,13.258999999999999,4.693793103448276,1.246,20.502962962962965,65.99925925925926,46.592592592592595,5.835666666666667,2.7682758620689656,0.813103448275862,24.97153846153846,63.82423076923077,64.1923076923077
2018-07-05 10:00:00,20.387999999999998,3.381333333333333,0.8053333333333333,23.307692307692307,59.582307692307694,53.88461538461539,8.571,7.478666666666667,0.9836666666666667,23.148000000000003,65.36333333333333,53.96666666666667,1.5366666666666666,0.2843333333333334,0.0,0.0,0.00035714285714285714,13.960666666666667,4.396,1.2583333333333333,20.373333333333335,69.17533333333333,46.3,3.807666666666667,2.5923333333333334,0.7703333333333333,24.80366666666667,65.42833333333333,63.5
2018-07-05 10:30:00,21.137,3.385666666666667,0.87,23.321666666666665,62.626333333333335,54.0,14.722666666666667,7.1016666666666675,1.2086666666666666,23.219642857142855,63.44428571428572,53.142857142857146,1.5336666666666665,0.27466666666666667,0.0,0.0,0.0,16.518,4.376333333333333,1.4133333333333333,20.331,72.708,45.666666666666664,6.085,2.581,0.7833333333333333,24.843,64.822,63.833333333333336
2018-07-05 11:00:00,16.900333333333332,3.386666666666667,1.1043333333333334,23.312,62.51833333333333,53.666666666666664,16.494666666666667,6.6546666666666665,1.0926666666666667,22.662,60.556000000000004,53.93333333333333,1.7696666666666665,0.274,0.0,0.0,0.0,17.147333333333332,5.027857142857143,1.5246666666666668,20.36433333333333,72.537,43.766666666666666,5.775666666666667,2.967142857142857,0.8814285714285715,24.759666666666664,64.87266666666667,63.7
2018-07-05 11:30:00,8.236666666666666,3.4189999999999996,1.0010000000000001,23.675555555555555,61.607777777777784,52.888888888888886,4.313,7.0023333333333335,1.0663333333333334,22.821785714285713,61.12464285714286,54.785714285714285,1.8543333333333334,0.27466666666666667,0.0,0.06699999999999999,0.0,1.0566666666666666,4.442333333333334,1.4856666666666667,22.170333333333335,69.41966666666667,42.56666666666667,0.34933333333333333,2.592,0.8266666666666667,25.451666666666664,64.28733333333334,62.4
2018-07-05 12:00:00,0.0,3.3593333333333333,1.0176666666666667,25.71066666666667,60.656333333333336,50.6,0.8800000000000001,6.910333333333333,0.8076666666666666,25.124000000000002,62.574333333333335,53.0,1.966,0.27466666666666667,0.0003448275862068966,1.6113793103448275,0.0003448275862068966,0.0,4.343,1.305,25.571153846153848,65.60153846153847,40.53846153846154,0.0,2.341333333333333,0.727,27.203666666666667,61.244,60.13333333333333
2018-07-05 12:30:00,2.531,3.433333333333333,1.0743333333333334,26.929333333333332,60.339666666666666,49.666666666666664,4.674333333333334,7.0953333333333335,0.8846666666666666,26.097857142857144,62.88285714285714,52.392857142857146,1.7696666666666667,0.275,0.0,1.2173333333333334,0.0,1.1126666666666665,4.025,1.2590000000000001,26.970769230769232,63.347307692307695,39.73076923076923,1.8106666666666669,2.318,0.6980000000000001,27.693103448275863,60.35034482758621,59.58620689655172
2018-07-05 13:00:00,27.379666666666665,3.3063333333333333,1.1246666666666667,25.404333333333334,57.913000000000004,50.833333333333336,22.000333333333334,6.457333333333334,1.2133333333333334,24.273666666666667,55.98966666666667,53.9,1.832,0.27466666666666667,0.0,0.5690000000000001,0.0,31.24233333333333,4.330333333333333,1.262,22.962333333333333,64.61733333333333,41.13333333333333,14.445333333333334,2.567,0.8013333333333333,24.686785714285715,56.3075,60.964285714285715
2018-07-05 13:30:00,22.325,3.109666666666667,1.05,23.458333333333332,58.986111111111114,52.22222222222222,15.980666666666668,6.421666666666667,1.3473333333333335,22.56576923076923,56.776538461538465,55.65384615384615,1.994,0.2763333333333334,0.0,0.0,0.0,10.842666666666666,4.6882758620689655,1.244,20.161,67.788,40.333333333333336,1.0396666666666667,2.7648275862068963,0.8982758620689656,24.16,66.78233333333334,61.3
2018-07-05 14:00:00,14.952333333333334,3.1846666666666668,1.101,23.741071428571427,61.285000000000004,53.92857142857143,3.8746666666666667,7.443333333333333,1.3233333333333335,22.990333333333336,64.464,55.1,1.7843333333333333,0.2836666666666667,0.0,0.0,0.00035714285714285714,11.554333333333334,4.426666666666667,1.532,21.235333333333333,70.455,45.56666666666667,2.503333333333333,2.6710344827586203,0.8200000000000001,25.443214285714284,65.99821428571428,62.714285714285715
2018-07-05 14:30:00,18.812666666666665,3.259333333333333,1.2996666666666667,24.15533333333333,62.836,52.233333333333334,8.796333333333333,7.492333333333334,1.3323333333333334,24.610666666666667,65.91566666666667,53.266666666666666,1.8359999999999999,0.276,0.0,0.0,0.0,13.312666666666667,4.386666666666667,1.3606666666666667,21.96833333333333,70.72733333333333,44.63333333333333,5.109,2.5863333333333336,0.7716666666666666,25.031333333333333,64.41733333333333,61.733333333333334
2018-07-05 15:00:00,19.523000000000003,3.2543333333333333,1.2426666666666668,24.011000000000003,62.37733333333333,54.333333333333336,19.983999999999998,7.478666666666667,1.3270000000000002,23.425185185185185,59.410370370370366,53.22222222222222,1.8456666666666666,0.276,0.0,0.0,0.0,16.993000000000002,4.373666666666667,1.5506666666666666,21.613333333333333,70.30433333333333,45.86666666666667,5.549,2.579,0.7603333333333333,25.038,65.026,64.16666666666667
2018-07-05 15:30:00,14.360000000000001,3.2640000000000002,1.2053333333333331,24.04214285714286,62.856785714285714,54.82142857142857,14.704666666666666,7.513000000000001,1.062,22.444666666666667,59.47233333333334,54.0,1.9253333333333333,0.2753333333333333,0.0,0.0,0.0,14.359,5.046428571428572,1.4683333333333333,22.062857142857144,70.3175,45.0,5.105666666666667,2.976785714285714,0.8178571428571428,24.97533333333333,64.476,63.1
2018-07-05 16:00:00,14.821666666666665,3.2853333333333334,1.2469999999999999,24.093,62.74766666666667,53.9,2.648,7.367333333333334,1.0343333333333333,23.017999999999997,67.18066666666667,54.56666666666667,1.7053333333333334,0.32866666666666666,0.0004,0.0,0.0008,10.356333333333334,4.319999999999999,0.849,21.882,70.44800000000001,38.63333333333333,3.076,2.6103333333333336,0.6733333333333333,24.984333333333332,64.60300000000001,62.733333333333334
2018-07-05 16:30:00,0.0,3.4123333333333337,1.1723333333333334,25.565333333333335,62.900333333333336,51.63333333333333,0.0,7.133,0.907,25.20357142857143,65.78928571428571,52.5,1.5176666666666667,0.27366666666666667,0.0,1.416,0.0,0.0,4.230666666666667,0.67,24.514333333333333,68.128,26.9,0.0,2.6683333333333334,0.5790000000000001,26.256333333333334,62.38366666666666,60.766666666666666
2018-07-05 17:00:00,0.0,3.523,0.7153333333333334,26.983,61.57066666666666,49.333333333333336,0.0,6.329666666666667,0.6116666666666667,26.238,64.44433333333333,52.86666666666667,1.4346666666666665,0.2673333333333333,0.0,0.4663333333333333,0.0,0.0,3.336,0.261,26.11733333333333,65.91133333333333,1.7333333333333334,0.0,2.579333333333333,0.2803333333333333,27.378,60.885,53.86666666666667
2018-07-05 17:30:00,0.0,3.433,0.664,27.1975,61.992916666666666,48.833333333333336,0.0,5.944999999999999,0.43833333333333335,26.546,64.375,52.56666666666667,1.4586666666666666,0.26366666666666666,0.0,0.0,0.0,0.0,3.167666666666667,0.28500000000000003,26.288571428571426,65.635,1.0,0.0,2.2743333333333333,0.091,27.709999999999997,60.573,47.766666666666666
2018-07-05 18:00:00,0.0,2.748666666666667,0.386,27.375666666666667,62.342333333333336,47.2,0.0,5.397,0.327,26.71966666666667,64.24266666666666,52.63333333333333,1.3206666666666667,0.28034482758620693,0.0,0.0,0.00035714285714285714,0.0,3.060344827586207,0.33379310344827584,26.339333333333332,65.76366666666667,0.4,0.0,2.0982758620689657,0.05793103448275862,27.839333333333332,60.44833333333334,45.0
2018-07-05 18:30:00,0.0,2.3346666666666662,0.3843333333333333,27.449666666666666,61.86333333333334,46.0,0.0,5.119666666666666,0.19266666666666668,26.49566666666667,64.456,53.43333333333333,1.4046666666666667,0.272,0.0,0.0,0.00035714285714285714,0.0,3.1293333333333333,0.18366666666666667,26.295666666666666,65.92733333333334,0.0,0.0,2.1663333333333337,0.07666666666666666,27.854615384615386,60.52461538461538,44.69230769230769
2018-07-05 19:00:00,0.0,1.477,0.31333333333333335,27.479,62.24433333333333,33.833333333333336,0.0,5.125,0.19333333333333333,26.527,64.37733333333333,53.666666666666664,1.4116666666666666,0.2626666666666667,0.0,0.0,0.0,0.0,3.1413333333333333,0.17633333333333334,26.256333333333334,66.074,0.0,0.0,2.173666666666667,0.06266666666666666,27.870714285714286,60.68714285714286,44.75
2018-07-05 19:30:00,0.0,0.0013333333333333333,0.26566666666666666,27.383214285714285,62.157500000000006,0.35714285714285715,0.0,3.0603333333333333,0.10366666666666667,26.642692307692307,64.40461538461538,25.76923076923077,1.4833333333333334,0.25966666666666666,0.0,0.0,0.0,0.0,3.6275000000000004,0.17466666666666666,26.277333333333335,66.58333333333333,0.0,0.0,2.508571428571429,0.08321428571428571,27.905714285714286,60.82142857142857,45.0
2018-07-05 20:00:00,0.0,0.0,0.20199999999999999,27.18625,62.91375,0.0,0.0,2.1623333333333337,0.073,26.633,64.51899999999999,0.0,1.3730000000000002,0.266,0.0,0.0,0.00035714285714285714,0.0,2.106666666666667,0.17733333333333334,26.283,66.52333333333334,0.0,0.0,1.8346666666666667,0.066,27.947857142857142,61.36071428571428,45.0
2018-07-05 20:30:00,0.0,0.0,0.18566666666666667,27.508666666666667,63.29666666666667,0.0,0.0,2.1776666666666666,0.07333333333333333,26.486666666666668,64.77866666666667,0.0,1.3516666666666668,0.2546666666666667,0.0,0.0,0.0,0.0,1.6329999999999998,0.19466666666666665,26.295,66.08866666666667,0.0,0.0,1.689,0.13166666666666668,28.011,61.412666666666674,45.0
2018-07-05 21:00:00,0.0,0.0,0.25466666666666665,27.103666666666665,63.57166666666667,0.0,0.0,2.1593333333333335,0.07333333333333333,26.41714285714286,64.90964285714286,0.0,1.4443333333333332,0.2546666666666667,0.0,0.0,0.0,0.0,1.7200000000000002,0.196,26.28933333333333,66.17099999999999,0.0,0.0,1.779310344827586,0.11724137931034483,28.260714285714283,61.31857142857143,44.642857142857146
2018-07-05 21:30:00,0.0,0.0,0.242,26.973,63.785666666666664,0.0,0.0,2.038,0.060000000000000005,26.36433333333333,65.33200000000001,0.0,1.3746666666666667,0.2546666666666667,0.0,0.0,0.0,0.0,1.5706666666666669,0.188,26.285333333333334,66.19433333333333,0.0,0.0,1.6239999999999999,0.12133333333333333,28.542307692307695,61.238846153846154,44.07692307692308
2018-07-05 22:00:00,0.0,0.0,0.25966666666666666,26.913,64.01266666666666,0.0,0.0,0.01,0.06566666666666668,26.32464285714286,65.19714285714285,0.0,1.2733333333333334,0.2613333333333333,0.0,0.0,0.0,0.0,1.5923333333333334,0.19233333333333336,26.297500000000003,66.06392857142858,0.0,0.0,1.6469999999999998,0.13666666666666666,28.440333333333335,61.54333333333333,44.63333333333333
2018-07-05 22:30:00,0.0,0.0,0.14466666666666667,26.855999999999998,63.76,0.0,0.0,0.01,0.03666666666666667,26.215,65.31166666666667,0.0,1.2220000000000002,0.26333333333333336,0.0,0.0,0.0,0.0,1.9496551724137932,0.22766666666666666,26.308666666666667,65.79133333333333,0.0,0.0,1.7579310344827586,0.11137931034482759,28.144333333333332,61.58766666666667,45.0
2018-07-05 23:00:00,0.0,0.0,0.245,26.7775,63.72071428571429,0.0,0.0,0.01,0.07733333333333334,26.151333333333334,65.50433333333334,0.0,0.9423333333333335,0.26333333333333336,0.0,0.0,0.0,0.0,1.3848275862068966,0.17933333333333332,26.273000000000003,65.89366666666666,0.0,0.0,1.4320689655172414,0.10241379310344828,28.153333333333332,61.25033333333333,41.3
2018-07-05 23:30:00,0.0,0.0,0.21966666666666665,26.752333333333336,63.64933333333333,0.0,0.0,0.009666666666666665,0.02666666666666667,26.223333333333336,65.551,0.0,0.09200000000000001,0.262,0.0,0.0,0.0,0.0,0.0003333333333333333,0.07066666666666667,26.272,65.76133333333333,0.0,0.0,0.0,0.063,28.310000000000002,61.33714285714286,0.8928571428571429
2018-07-06 00:00:00,0.0,0.0,0.29733333333333334,26.718,63.681666666666665,0.0,0.0,0.01,0.08633333333333335,26.746666666666666,65.58266666666667,0.0,0.04,0.264,0.0,0.0,0.0,0.0,0.0,0.07033333333333333,26.266538461538463,65.75153846153846,0.0,0.0,0.0,0.06433333333333334,27.976428571428574,61.79857142857143,0.0
2018-07-06 00:30:00,0.0,0.0,0.2816666666666667,26.689,63.723,0.0,0.0,0.01,0.01633333333333333,26.5,65.585,0.0,0.12733333333333335,0.2626666666666667,0.0,0.0,0.0,0.0,0.0,0.071,26.273076923076925,65.70192307692308,0.0,0.0,0.0,0.04033333333333333,27.816666666666666,62.23133333333333,0.0
2018-07-06 01:00:00,0.0,0.0,0.3063333333333333,26.660666666666668,63.79266666666667,0.0,0.0,0.01,0.091,26.36,65.63333333333334,0.0,0.11866666666666667,0.26366666666666666,0.0,0.0,0.0,0.0,0.0,0.07166666666666667,26.253333333333334,65.74033333333334,0.0,0.0,0.0,0.05633333333333333,27.72730769230769,62.45846153846154,0.0
2018-07-06 01:30:00,0.0,0.0,0.25,26.636666666666667,63.85916666666666,0.0,0.0,0.01,0.01,26.166666666666668,65.69033333333333,0.0,0.02033333333333333,0.2626666666666667,0.0,0.0,0.0,0.0,0.0003448275862068966,0.07266666666666667,26.24409090909091,65.71318181818182,0.0,0.0,0.0003448275862068966,0.047931034482758615,27.665357142857143,62.67392857142857,0.0
2018-07-06 02:00:00,0.0,0.0,0.267,26.627,63.882666666666665,0.0,0.0,0.01,0.07533333333333334,26.028333333333332,65.79599999999999,0.0,0.018666666666666668,0.22766666666666666,0.0,0.0,0.0,0.0,0.0,0.07166666666666667,26.244545454545456,65.72863636363637,0.0,0.0,0.0,0.05466666666666666,27.619666666666667,62.95033333333333,0.0
2018-07-06 02:30:00,0.0,0.0,0.18133333333333335,26.622500000000002,63.92642857142857,0.0,0.0,0.01,0.010333333333333333,26.01037037037037,65.86111111111111,0.0,0.11233333333333334,0.263,0.0,0.0,0.0,0.0,0.0003448275862068966,0.073,26.23807692307692,65.79153846153847,0.0,0.0,0.0003448275862068966,0.04931034482758621,27.600666666666665,63.218666666666664,0.0
2018-07-06 03:00:00,0.0,0.0,0.246,26.610000000000003,64.02799999999999,0.0,0.0,0.01,0.091,25.993999999999996,65.93466666666667,0.0,0.02,0.263,0.0,0.0,0.0,0.0,0.0,0.07166666666666667,26.233,65.85133333333333,0.0,0.0,0.0,0.047,27.571,63.31666666666667,0.0
2018-07-06 03:30:00,0.0,0.0,0.2946666666666667,26.59142857142857,64.48928571428571,0.0,0.0,0.01,0.010333333333333333,26.060714285714287,66.31071428571428,0.0,0.04066666666666666,0.2723333333333333,0.00037037037037037035,0.00037037037037037035,0.00037037037037037035,0.0,0.0,0.06833333333333333,26.240333333333336,66.04166666666667,0.0,0.0,0.0,0.054000000000000006,27.555666666666664,63.51,0.0
2018-07-06 04:00:00,0.0,0.0,0.307,26.608,64.73666666666666,0.0,0.0,0.01,0.09400000000000001,26.490000000000002,66.098,0.0,0.89,0.263,0.0,0.0,0.0,0.0,0.0003448275862068966,0.07433333333333333,26.243666666666666,65.967,0.0,0.0,0.0,0.05827586206896552,27.534666666666666,63.66,0.0
2018-07-06 04:30:00,0.0,0.0,0.2156666666666667,26.598000000000003,64.13433333333333,0.0,0.0,0.01,0.011000000000000001,26.165666666666667,66.35833333333333,0.0,1.4969999999999999,0.27133333333333337,0.0,0.00037037037037037035,0.00037037037037037035,0.0,0.0,0.071,26.243,66.44566666666667,0.0,0.0,0.0,0.054000000000000006,27.523000000000003,63.807,0.0
2018-07-06 05:00:00,0.0,0.0,0.26999999999999996,26.583333333333332,64.142,0.0,0.0,0.01,0.09233333333333334,25.98730769230769,66.57461538461538,0.0,1.3943333333333332,0.26333333333333336,0.0,0.0,0.0,0.0,0.0003448275862068966,0.07133333333333333,26.262,66.15266666666668,0.0,0.0,0.0003448275862068966,0.15000000000000002,27.500384615384615,64.11346153846154,0.0
2018-07-06 05:30:00,0.0,0.0,0.245,26.59333333333333,64.191,0.0,0.0,0.8623333333333334,0.07833333333333334,26.045,66.82233333333333,0.0,1.4506666666666668,0.261,0.0,0.0,0.0,0.0,0.24600000000000002,0.07266666666666667,26.259333333333334,66.396,0.0,0.0,0.0,0.126,27.493846153846157,64.40923076923076,0.0
2018-07-06 06:00:00,0.0,0.0,0.2823333333333334,26.630999999999997,64.62066666666666,0.5333333333333333,0.0,1.6856666666666666,0.27299999999999996,26.510714285714283,67.39178571428572,0.0,1.3840000000000001,0.2546666666666667,0.0,0.0,0.0,0.0,1.1096666666666666,0.07433333333333333,26.296666666666667,67.27233333333332,0.0,0.0,0.09200000000000001,0.099,27.51423076923077,64.20192307692308,1.7692307692307692
2018-07-06 06:30:00,0.0,0.0,0.157,26.759642857142858,65.42678571428571,1.0,0.0,5.407333333333333,0.359,26.167666666666666,67.77033333333334,45.0,1.4909999999999999,0.25766666666666665,0.0,0.0,0.0,0.0,2.7051724137931035,1.177,26.377666666666666,67.91766666666666,0.5666666666666667,0.0,0.52,0.06137931034482759,27.566333333333333,64.23,4.0
2018-07-06 07:00:00,0.0,0.9923333333333333,0.26766666666666666,26.860666666666667,66.21300000000001,10.7,0.0,6.018,0.447,26.488999999999997,67.97366666666667,53.06666666666667,1.8183333333333331,0.26233333333333336,0.0,0.0,0.0,0.0,3.688,0.6996666666666667,26.486333333333334,68.22533333333334,16.6,0.0,0.861,0.10233333333333335,27.653666666666666,64.17733333333334,5.1
