timestamp [dd/mm/yyyy HH:MM],ki [%],o1_1 [%],o1_2 [%],o2 [%],o3 [%],o4 [%],mr [%]
2013-08-03 23:00:00,36.475,37.575,38.0,35.025,38.275,37.4,35.15
2013-08-04 00:00:00,36.95,37.8,37.6,34.875,38.175,38.0,35.025
2013-08-04 01:00:00,36.725,37.475,37.8,34.5,38.275,37.8,35.575
2013-08-04 02:00:00,37.175,37.15,37.55,34.75,38.325,38.275,35.95
2013-08-04 03:00:00,37.175,37.4,37.85,34.5,38.65,38.1,35.725
2013-08-04 04:00:00,37.324999999999996,37.525,38.15,34.625,38.675,38.2,36.1
2013-08-04 05:00:00,37.525,37.85,38.275,35.025,38.375,38.15,36.175
2013-08-04 06:00:00,37.4,38.0,38.175,34.95,38.3,37.5,35.625
2013-08-04 07:00:00,37.5,38.05,38.2,35.3,38.225,37.525,35.775000000000006
2013-08-04 08:00:00,37.875,38.3,38.550000000000004,35.4,38.225,37.625,35.575
2013-08-04 09:00:00,40.75,39.125,39.375,37.325,40.675,39.525,35.9
2013-08-04 10:00:00,39.675,39.275,39.85,36.975,40.275,38.85,35.775
2013-08-04 11:00:00,37.925,38.3,39.15,36.275,39.9,37.9,35.15
2013-08-04 12:00:00,36.35,37.725,38.375,35.5,38.5,37.5,34.975
2013-08-04 13:00:00,34.9,36.775,37.075,34.825,37.2,36.325,35.05
2013-08-04 14:00:00,35.1,36.625,36.625,34.275,37.650000000000006,36.3,34.8
2013-08-04 15:00:00,35.800000000000004,37.25,36.775,33.75,38.225,37.15,34.775
2013-08-04 16:00:00,36.325,37.650000000000006,37.625,34.325,38.3,37.4,35.05
2013-08-04 17:00:00,36.5,37.6,36.825,33.900000000000006,38.525,37.6,35.3
2013-08-04 18:00:00,36.675,37.475,37.875,34.25,38.5,37.475,35.5
2013-08-04 19:00:00,37.099999999999994,37.725,38.1,35.15,38.45,37.925,35.825
2013-08-04 20:00:00,37.825,38.7,39.125,35.575,38.724999999999994,37.575,36.225
2013-08-04 21:00:00,37.925,39.150000000000006,39.25,35.875,39.025,37.8,36.4
2013-08-04 22:00:00,38.699999999999996,39.475,38.8,36.525000000000006,38.825,38.3,37.05
2013-08-04 23:00:00,39.025,39.725,39.375,37.025,39.475,38.975,36.95
2013-08-05 00:00:00,38.875,39.475,39.8,37.55,39.6,39.05,37.275
2013-08-05 01:00:00,38.8,39.65,40.65,37.3,39.6,39.45,37.525
2013-08-05 02:00:00,39.575,40.325,40.875,37.925,40.0,40.275,37.9
2013-08-05 03:00:00,39.325,40.15,40.5,38.125,40.575,40.824999999999996,38.0
2013-08-05 04:00:00,39.725,40.55,40.725,38.1,40.525,40.875,38.275
2013-08-05 05:00:00,40.1,40.675,40.8,38.375,40.775,40.975,38.3
2013-08-05 06:00:00,42.125,43.8,44.425,41.65,40.0,43.5,42.475
2013-08-05 07:00:00,46.175,47.35,47.425,46.875,40.0,48.275,48.525
2013-08-05 08:00:00,47.25,48.05,48.675,46.9,43.2,49.825,50.175
2013-08-05 09:00:00,43.9,43.7,44.075,42.925,42.625,45.7,45.55
2013-08-05 10:00:00,40.3,39.9,39.7,38.85,39.65,42.2,40.8
2013-08-05 11:00:00,40.125,39.225,40.525,39.925,39.925,41.675,40.525
2013-08-05 12:00:00,40.7,40.35,40.6,40.85,40.7,42.4,41.325
2013-08-05 13:00:00,40.325,39.675,39.725,39.6,40.575,41.7,40.55
2013-08-05 14:00:00,39.325,38.775,38.5,38.9,40.15,41.2,38.975
2013-08-05 15:00:00,41.525,40.375,40.525,41.325,41.949999999999996,42.45,40.7
2013-08-05 16:00:00,41.725,40.35,40.075,40.7,42.25,41.8,40.75
2013-08-05 17:00:00,41.05,40.125,39.65,38.85,41.6,41.25,40.375
2013-08-05 18:00:00,40.8,39.875,39.6,38.275,41.25,40.95,40.0
2013-08-05 19:00:00,40.4,40.0,39.6,38.175,41.2,41.175000000000004,39.925
2013-08-05 20:00:00,40.375,40.0,39.6,37.475,41.45,41.075,39.825
2013-08-05 21:00:00,40.525,40.275,39.65,37.45,41.35,41.6,39.525
2013-08-05 22:00:00,40.4,40.4,39.925,37.6,41.35,41.375,39.825
2013-08-05 23:00:00,40.325,40.4,39.75,38.075,41.15,40.849999999999994,39.875
2013-08-06 00:00:00,40.0,40.4,39.975,38.4,41.875,41.3,40.0
2013-08-06 01:00:00,40.125,40.4,40.4,38.775,41.625,41.35,39.75
2013-08-06 02:00:00,40.425,40.475,41.475,38.775,41.575,41.25,39.6
2013-08-06 03:00:00,40.8,41.075,40.85,38.4,41.325,41.075,39.875
2013-08-06 04:00:00,40.35,41.2,40.425,38.599999999999994,41.775,41.825,39.75
2013-08-06 05:00:00,40.0,40.95,40.825,38.575,41.725,41.125,39.725
2013-08-06 06:00:00,42.6,44.2,43.675,40.55,41.2,43.975,42.45
2013-08-06 07:00:00,47.0,48.7,48.925,43.8,43.05,47.225,46.75
2013-08-06 08:00:00,47.7,48.525,48.75,44.5,46.9,48.2,47.825
2013-08-06 09:00:00,47.65,47.775,48.175,45.25,47.05,47.35,47.55
2013-08-06 10:00:00,48.125,46.85,47.025,44.95,46.849999999999994,46.875,47.175
2013-08-06 11:00:00,47.425,45.375,45.825,44.075,46.900000000000006,45.775,45.475
2013-08-06 12:00:00,43.425,42.575,44.075,42.825,45.275,43.5,41.625
2013-08-06 13:00:00,44.425,43.55,44.95,43.15,45.575,42.975,41.9
2013-08-06 14:00:00,44.825,44.0,45.075,44.175,44.2,42.425,40.075
2013-08-06 15:00:00,43.2,41.95,43.2,42.325,40.625,40.25,36.1
2013-08-06 16:00:00,41.425,40.525,40.625,40.1,39.65,39.85,36.2
2013-08-06 17:00:00,40.8,40.4,40.8,39.65,39.975,40.55,36.65
2013-08-06 18:00:00,40.599999999999994,40.4,40.55,38.325,40.25,40.625,36.775
2013-08-06 19:00:00,40.525,40.3,40.35,37.825,40.525,40.8,37.525
2013-08-06 20:00:00,40.775,40.25,39.775,37.8,40.7,40.725,37.724999999999994
2013-08-06 21:00:00,40.625,39.7,40.525,37.45,40.8,40.925,38.325
2013-08-06 22:00:00,40.0,39.400000000000006,40.125,36.025,40.9,40.4,38.3
2013-08-06 23:00:00,39.75,39.2,39.025,36.2,41.125,39.825,38.3
2013-08-07 00:00:00,40.0,40.1,40.325,36.925,41.075,39.8,38.75
2013-08-07 01:00:00,39.5,39.85,40.4,37.1,40.95,39.9,38.474999999999994
2013-08-07 02:00:00,38.7,39.6,39.65,36.45,41.4,39.825,38.075
2013-08-07 03:00:00,38.5,39.275,38.75,36.4,41.1,39.525,38.375
2013-08-07 04:00:00,38.75,38.925,39.4,36.15,41.15,39.325,38.175
2013-08-07 05:00:00,38.8,38.725,38.925,36.2,41.25,39.675,38.0
2013-08-07 06:00:00,37.525,38.675,38.2,34.675,40.825,38.0,35.725
2013-08-07 07:00:00,36.975,38.325,38.875,35.775,40.1,38.2,35.825
2013-08-07 08:00:00,39.625,40.775,40.9,40.275,39.574999999999996,41.8,40.55
2013-08-07 09:00:00,41.375,41.875,42.625,40.75,41.5,43.25,42.475
2013-08-07 10:00:00,41.425000000000004,41.275,40.8,39.95,41.2,41.875,41.0
2013-08-07 11:00:00,39.25,39.35,37.9,37.775,41.15,40.25,38.175
2013-08-07 12:00:00,37.375,38.825,35.95,37.375,40.5,38.475,35.95
2013-08-07 13:00:00,32.475,35.5,33.175,33.45,38.199999999999996,34.65,32.0
2013-08-07 14:00:00,31.675,33.800000000000004,32.05,32.075,35.5,33.525,30.575
2013-08-07 15:00:00,29.75,31.924999999999997,29.65,30.650000000000002,34.175,32.525000000000006,29.775
2013-08-07 16:00:00,31.5,32.35,31.75,30.425,34.15,32.925,30.275
2013-08-07 17:00:00,33.175,34.025,32.95,31.9,35.5,33.375,31.075
2013-08-07 18:00:00,34.05,34.625,34.175,31.950000000000003,36.2,34.425,32.225
2013-08-07 19:00:00,34.775,35.125,35.175,32.475,36.375,35.025,32.95
2013-08-07 20:00:00,35.05,35.675000000000004,35.675,33.175,36.35,35.650000000000006,33.475
2013-08-07 21:00:00,35.525,35.95,36.15,33.225,36.85,36.075,33.975
2013-08-07 22:00:00,35.625,36.4,35.925000000000004,33.45,37.2,36.725,34.25
2013-08-07 23:00:00,35.800000000000004,36.625,36.625,33.375,37.55,37.175,34.875
2013-08-08 00:00:00,36.225,36.75,37.375,33.7,37.7,37.2,35.05
2013-08-08 01:00:00,36.625,37.075,37.475,34.1,37.575,37.7,34.9
2013-08-08 02:00:00,37.199999999999996,37.55,37.2,34.6,37.875,37.975,35.425
2013-08-08 03:00:00,36.95,37.85,36.95,34.4,38.025,38.0,36.1
2013-08-08 04:00:00,37.25,38.0,38.0,35.025,38.025,37.625,36.15
2013-08-08 05:00:00,37.650000000000006,37.925,38.1,34.775,38.275,38.45,36.25
2013-08-08 06:00:00,37.8,39.15,39.849999999999994,35.95,38.375,38.875,36.975
2013-08-08 07:00:00,39.9,41.725,42.075,37.875,40.400000000000006,41.3,38.65
2013-08-08 08:00:00,40.35,41.875,41.775,39.65,41.125,42.525000000000006,40.85
2013-08-08 09:00:00,41.625,42.075,42.1,40.625,42.675,42.625,41.8
2013-08-08 10:00:00,41.8,41.050000000000004,41.15,39.375,42.575,41.9,40.425
2013-08-08 11:00:00,38.225,38.275,37.45,35.3,41.275,37.6,35.5
2013-08-08 12:00:00,31.625,32.4,31.1,28.725,34.525,31.15,28.525
2013-08-08 13:00:00,25.75,27.1,26.575,23.95,28.875,26.625,23.15
2013-08-08 14:00:00,25.900000000000002,25.775,25.775,23.625,27.9,25.575,22.2
2013-08-08 15:00:00,26.05,25.725,24.925,22.9,27.1,25.275,21.75
2013-08-08 16:00:00,25.15,25.1,25.2,22.725,26.025,25.525,21.175
2013-08-08 17:00:00,27.575000000000003,27.125,27.675,25.1,28.0,26.975,23.575
2013-08-08 18:00:00,28.5,28.65,29.475,26.575,29.35,28.55,25.375
2013-08-08 19:00:00,29.35,30.125,30.475,27.225,29.975,29.825,26.900000000000002
2013-08-08 20:00:00,30.3,31.25,31.775,28.525,31.05,30.6,28.375
2013-08-08 21:00:00,31.175,32.725,32.575,29.925,31.75,31.4,29.5
2013-08-08 22:00:00,32.025,33.625,33.425,30.8,32.35,31.625,31.075
2013-08-08 23:00:00,33.074999999999996,34.599999999999994,34.125,31.7,33.35,32.475,32.025
2013-08-09 00:00:00,33.425,35.6,34.5,32.3,34.025,33.65,32.875
2013-08-09 01:00:00,34.2,36.15,35.725,32.7,34.125,34.325,33.575
2013-08-09 02:00:00,35.05,36.175,36.225,33.45,35.25,35.3,34.15
2013-08-09 03:00:00,35.475,36.175,36.425,33.45,35.650000000000006,35.4,34.175
2013-08-09 04:00:00,35.7,36.125,36.150000000000006,33.45,35.7,36.4,34.375
2013-08-09 05:00:00,35.95,36.65,36.5,34.05,36.25,36.7,35.175
2013-08-09 06:00:00,41.1,42.45,42.75,38.775000000000006,36.625,40.675,39.975
2013-08-09 07:00:00,47.0,48.075,48.4,43.25,38.325,45.6,46.175
2013-08-09 08:00:00,49.15,50.1,49.7,44.4,45.55,48.325,48.775
2013-08-09 09:00:00,49.5,49.15,49.825,45.925,46.4,48.7,50.15
2013-08-09 10:00:00,48.725,48.075,48.75,46.125,47.6,48.35,50.125
2013-08-09 11:00:00,48.025000000000006,46.45,46.35,44.875,47.425,47.15,48.575
2013-08-09 12:00:00,48.075,46.15,46.4,45.0,47.75,46.675,47.7
2013-08-09 13:00:00,49.3,48.35,48.725,45.825,47.175,47.025,48.1
2013-08-09 14:00:00,50.525,49.8,50.975,46.3,48.1,48.5,49.599999999999994
2013-08-09 15:00:00,51.35,50.925,51.65,47.075,49.35,49.225,50.925
2013-08-09 16:00:00,51.45,50.325,51.65,46.45,49.675,50.275,50.9
2013-08-09 17:00:00,48.675,47.75,49.2,44.625,47.225,48.275000000000006,48.225
2013-08-09 18:00:00,46.9,46.425,47.55,43.025,46.5,47.675,47.0
2013-08-09 19:00:00,46.0,46.125,46.425,42.4,46.099999999999994,47.225,46.225
2013-08-09 20:00:00,45.6,45.55,45.824999999999996,42.9,45.825,46.599999999999994,45.675
2013-08-09 21:00:00,45.1,45.5,45.525,42.9,45.25,45.925,44.825
2013-08-09 22:00:00,44.900000000000006,45.2,44.9,43.1,45.1,45.9,44.575
2013-08-09 23:00:00,44.475,44.375,45.45,42.725,44.85,45.2,44.199999999999996
2013-08-10 00:00:00,43.925,43.825,44.5,42.15,44.349999999999994,44.800000000000004,43.675
2013-08-10 01:00:00,43.75,43.4,44.025,41.3,44.625,44.375,43.5
2013-08-10 02:00:00,43.45,42.65,43.25,40.625,44.0,44.175,42.9
2013-08-10 03:00:00,42.85,42.6,43.05,39.9,44.05,44.675000000000004,42.4
2013-08-10 04:00:00,42.25,42.125,42.3,39.175,43.45,44.425,42.225
2013-08-10 05:00:00,42.225,41.6,41.825,38.875,43.5,43.849999999999994,41.875
2013-08-10 06:00:00,41.825,41.55,41.625,38.0,43.125,43.5,41.375
2013-08-10 07:00:00,41.2,40.9,40.2,36.5,42.825,41.675000000000004,40.425
2013-08-10 08:00:00,40.475,40.225,39.475,36.175,42.125,41.05,39.2
2013-08-10 09:00:00,37.175000000000004,37.025,37.3,34.025,38.725,37.925,38.2
2013-08-10 10:00:00,36.775,34.4,35.55,31.85,35.65,37.425,35.825
2013-08-10 11:00:00,35.55,32.175,33.525,30.525000000000002,34.2,37.2,34.725
2013-08-10 12:00:00,35.15,31.6,32.4,29.9,33.4,36.05,33.925
2013-08-10 13:00:00,36.95,32.75,33.625,31.15,35.1,36.8,33.1
2013-08-10 14:00:00,35.775,32.1,32.875,30.875,34.375,36.45,32.45
2013-08-10 15:00:00,35.75,32.05,32.675,30.925,34.625,36.675,32.575
2013-08-10 16:00:00,36.15,33.525,34.1,32.0,35.75,36.975,32.6
2013-08-10 17:00:00,36.225,34.375,34.7,32.825,36.25,36.85,32.7
2013-08-10 18:00:00,36.475,35.225,35.15,33.475,36.65,36.525,33.475
2013-08-10 19:00:00,37.025,35.95,35.825,33.35,36.75,36.95,33.6
2013-08-10 20:00:00,37.05,36.225,36.15,33.175,36.8,37.375,34.3
2013-08-10 21:00:00,37.3,36.5,36.575,33.175,37.525,37.7,34.8
2013-08-10 22:00:00,37.125,36.575,36.9,33.475,37.525,37.7,34.7
2013-08-10 23:00:00,37.15,37.0,36.9,33.65,37.925,37.9,34.925
2013-08-11 00:00:00,37.125,36.925,36.7,33.800000000000004,37.8,38.0,35.625
2013-08-11 01:00:00,37.0,37.025,36.45,33.85,38.05,38.0,35.575
2013-08-11 02:00:00,36.9,36.85,37.275,33.6,38.25,38.0,35.825
2013-08-11 03:00:00,36.9,36.475,37.3,33.45,38.0,38.0,36.05
2013-08-11 04:00:00,36.775,36.6,36.85,33.425,38.525,38.0,35.725
2013-08-11 05:00:00,36.9,36.675,36.325,33.3,38.575,37.75,36.1
2013-08-11 06:00:00,36.575,36.35,36.75,33.1,38.45,37.425,35.575
2013-08-11 07:00:00,36.5,36.8,36.25,32.9,38.3,37.05,34.7
2013-08-11 08:00:00,36.375,36.875,36.25,32.625,38.15,36.75,34.875
2013-08-11 09:00:00,35.225,36.175,35.825,32.275,37.9,36.25,34.5
2013-08-11 10:00:00,33.95,33.474999999999994,33.725,30.25,35.075,34.125,33.425
2013-08-11 11:00:00,35.7,32.775,33.2,30.7,35.025000000000006,34.675,32.575
2013-08-11 12:00:00,35.675000000000004,32.55,33.05,30.4,35.324999999999996,34.775,32.025
2013-08-11 13:00:00,34.225,32.9,32.475,30.575,35.25,34.6,31.5
2013-08-11 14:00:00,33.1,31.825,31.225,29.3,34.325,33.275,30.925
2013-08-11 15:00:00,34.05,31.675,31.375,29.7,34.625,33.575,30.6
2013-08-11 16:00:00,33.3,31.4,31.575,29.775,34.2,33.3,30.775
2013-08-11 17:00:00,33.3,31.4,31.225,29.925,34.075,33.4,31.05
2013-08-11 18:00:00,32.875,31.45,31.175,29.05,34.4,32.675000000000004,30.675
2013-08-11 19:00:00,33.324999999999996,31.875,31.900000000000002,29.4,33.95,33.675000000000004,30.725
2013-08-11 20:00:00,33.675,31.825,31.75,29.425,33.825,32.975,30.625
2013-08-11 21:00:00,33.825,31.675,32.325,29.474999999999998,33.900000000000006,33.2,30.825
2013-08-11 22:00:00,33.825,32.025,32.825,30.05,34.35,34.0,31.0
2013-08-11 23:00:00,33.075,31.8,32.825,30.05,34.525,33.975,31.325
2013-08-12 00:00:00,33.3,31.65,32.35,29.4,34.35,33.775000000000006,31.55
2013-08-12 01:00:00,33.475,32.175,32.3,29.75,35.325,34.325,31.775
2013-08-12 02:00:00,34.0,33.175,32.55,30.675,36.375,34.925,31.525
2013-08-12 03:00:00,35.425,33.7,33.475,30.925,37.15,35.45,32.050000000000004
2013-08-12 04:00:00,35.575,33.95,33.724999999999994,31.625,37.475,35.875,31.925
2013-08-12 05:00:00,35.45,34.625,33.775,32.0,38.325,35.75,32.349999999999994
2013-08-12 06:00:00,35.800000000000004,34.85,34.55,31.8,38.575,35.7,32.575
2013-08-12 07:00:00,37.0,36.35,35.275,32.925,39.55,37.3,35.425
2013-08-12 08:00:00,38.400000000000006,37.425,37.425,34.125,40.35,39.3,37.5
2013-08-12 09:00:00,38.1,35.525,35.25,32.650000000000006,39.275,38.85,38.025
2013-08-12 10:00:00,37.9,35.85,34.974999999999994,32.675,39.225,38.8,38.275
2013-08-12 11:00:00,37.525,35.6,34.825,33.5,38.8,38.599999999999994,38.325
2013-08-12 12:00:00,37.1,34.875,34.775,33.975,38.9,38.05,37.2
2013-08-12 13:00:00,38.75,36.75,36.575,35.5,39.95,38.7,38.05
2013-08-12 14:00:00,36.625,34.9,35.475,34.275,38.2,37.125,36.075
2013-08-12 15:00:00,36.225,34.725,34.675,34.2,37.525,36.9,34.875
2013-08-12 16:00:00,35.55,34.0,34.5,33.525,37.425,37.025,34.725
2013-08-12 17:00:00,35.625,34.425,35.175,33.425,38.125,37.0,34.9
2013-08-12 18:00:00,36.3,34.95,36.0,33.6,38.4,37.3,34.775
2013-08-12 19:00:00,36.725,35.475,36.425,34.275,38.5,36.9,35.15
2013-08-12 20:00:00,37.025,36.075,36.875,34.175,38.825,37.175,35.425
2013-08-12 21:00:00,37.3,36.25,37.05,34.225,38.975,37.724999999999994,35.55
2013-08-12 22:00:00,37.3,36.5,37.25,34.475,38.875,38.125,35.925
2013-08-12 23:00:00,37.375,36.85,37.575,34.675,39.3,38.2,36.1
2013-08-13 00:00:00,37.7,36.9,37.5,35.0,38.875,38.824999999999996,36.25
2013-08-13 01:00:00,37.8,37.425,38.075,35.224999999999994,39.5,39.2,36.75
2013-08-13 02:00:00,38.3,37.975,38.425,35.650000000000006,39.6,39.375,36.75
2013-08-13 03:00:00,38.4,38.8,38.05,35.7,39.35,39.6,36.9
2013-08-13 04:00:00,38.4,38.7,38.275,35.85,40.275,39.6,37.1
2013-08-13 05:00:00,38.4,38.8,38.675,36.2,40.125,39.35,37.125
2013-08-13 06:00:00,41.2,41.625,41.5,38.1,40.3,40.7,38.4
2013-08-13 07:00:00,48.25,47.1,48.5,42.875,41.25,45.925,43.225
2013-08-13 08:00:00,50.575,48.3,49.575,44.05,46.8,48.55,46.0
2013-08-13 09:00:00,48.675,45.8,47.375,42.5,45.175,46.7,45.275
2013-08-13 10:00:00,46.475,43.15,44.825,40.55,43.775,45.25,43.099999999999994
2013-08-13 11:00:00,45.849999999999994,42.45,43.725,39.85,43.375,44.325,42.425
2013-08-13 12:00:00,45.2,40.8,43.0,38.525,43.3,42.8,41.625
2013-08-13 13:00:00,44.025,41.15,44.825,38.8,43.15,43.225,42.95
2013-08-13 14:00:00,42.45,40.474999999999994,44.175,38.55,42.525,42.95,42.8
2013-08-13 15:00:00,41.125,38.099999999999994,40.575,36.875,41.175,42.05,39.925
2013-08-13 16:00:00,39.625,37.9,39.75,37.075,40.325,41.15,39.325
2013-08-13 17:00:00,39.375,38.4,41.825,36.875,40.925,40.45,38.7
2013-08-13 18:00:00,39.325,39.1,41.95,36.725,40.825,41.2,38.15
2013-08-13 19:00:00,39.625,38.525,40.725,36.7,40.9,41.075,38.0
2013-08-13 20:00:00,39.6,38.4,40.575,36.85,40.525,40.3,38.175
2013-08-13 21:00:00,39.5,38.65,40.025,36.7,40.825,40.125,38.0
2013-08-13 22:00:00,38.824999999999996,38.4,40.4,36.1,40.8,40.0,38.0
2013-08-13 23:00:00,38.8,38.4,40.4,36.1,40.8,40.0,37.85
2013-08-14 00:00:00,38.975,38.4,40.4,36.1,40.8,40.0,37.85
2013-08-14 01:00:00,39.2,38.7,39.75,36.1,40.824999999999996,39.75,38.0
2013-08-14 02:00:00,38.975,39.025,39.2,35.9,40.675,40.125,37.8
2013-08-14 03:00:00,38.55,38.724999999999994,38.9,35.575,41.025,40.3,37.8
2013-08-14 04:00:00,38.575,38.4,38.55,35.575,40.925,40.2,37.925
2013-08-14 05:00:00,38.325,38.4,38.575,35.349999999999994,40.35,39.875,37.925
2013-08-14 06:00:00,35.3,35.3,35.45,32.45,40.5,36.425,34.225
2013-08-14 07:00:00,31.425,33.2,32.925,30.325,34.825,34.5,31.0
2013-08-14 08:00:00,32.025,31.4,34.05,28.825,32.849999999999994,33.825,31.525
2013-08-14 09:00:00,32.6,31.85,34.225,29.425,33.975,34.675,33.175
2013-08-14 10:00:00,31.7,30.55,33.925,29.3,33.725,34.375,32.575
2013-08-14 11:00:00,30.75,29.275000000000002,32.65,28.025,32.275000000000006,32.625,31.525
2013-08-14 12:00:00,29.675,28.6,30.475,26.85,30.925,31.625,29.2
2013-08-14 13:00:00,29.95,29.1,31.049999999999997,27.575,31.4,32.25,29.3
2013-08-14 14:00:00,32.075,30.8,33.5,28.775,32.6,33.0,31.15
2013-08-14 15:00:00,31.75,30.4,32.775,28.5,32.675,32.725,31.0
2013-08-14 16:00:00,30.625,29.025,32.300000000000004,27.675,32.400000000000006,32.325,30.125
2013-08-14 17:00:00,31.0,30.125,32.075,28.475,32.7,32.8,30.025
2013-08-14 18:00:00,32.075,31.275,32.975,29.225,33.825,33.15,30.5
2013-08-14 19:00:00,32.375,32.3,33.0,29.55,33.625,33.45,30.875
2013-08-14 20:00:00,32.775,32.85,33.825,30.25,34.35,34.0,31.025
2013-08-14 21:00:00,32.775,33.3,34.1,30.225,34.45,34.275,31.25
2013-08-14 22:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-14 23:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 00:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 01:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 02:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 03:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 04:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 05:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 06:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 07:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 08:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 09:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 10:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 11:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 12:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 13:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 14:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 15:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 16:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 17:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 18:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 19:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 20:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 21:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 22:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-15 23:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 00:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 01:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 02:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 03:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 04:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 05:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 06:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 07:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 08:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 09:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 10:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 11:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 12:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 13:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 14:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 15:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 16:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 17:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 18:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 19:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 20:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 21:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 22:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-16 23:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 00:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 01:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 02:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 03:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 04:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 05:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 06:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 07:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 08:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 09:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 10:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 11:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 12:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 13:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 14:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
2013-08-17 15:00:00,32.9,33.3,34.1,30.2,34.9,34.5,31.4
