date,rtu_001_oa_temp,rtu_002_oa_temp,rtu_003_oa_temp,rtu_004_oa_temp
2020-06-08 01:00:00,60.940000000000005,66.77,63.89666666666667,61.96
2020-06-08 01:30:00,59.080000000000005,65.08333333333333,62.41,59.53
2020-06-08 02:00:00,56.91666666666666,63.18666666666666,61.25,58.3
2020-06-08 02:30:00,55.64333333333333,61.89333333333333,60.51,56.98333333333333
2020-06-08 03:00:00,52.63333333333333,59.50333333333333,58.93,54.77333333333333
2020-06-08 03:30:00,49.21333333333334,57.24,56.77666666666666,52.11333333333334
2020-06-08 04:00:00,49.06666666666667,56.61333333333334,56.46666666666667,51.95333333333333
2020-06-08 04:30:00,49.96666666666667,57.190000000000005,57.063333333333325,52.79666666666667
2020-06-08 05:00:00,50.02333333333333,57.24333333333333,57.29333333333333,52.78666666666666
2020-06-08 05:30:00,49.10333333333334,56.74,56.38333333333333,51.85333333333333
2020-06-08 06:00:00,48.986666666666665,56.406666666666666,56.11333333333334,51.78333333333333
2020-06-08 06:30:00,48.62,56.03,56.056666666666665,51.41
2020-06-08 07:00:00,48.59333333333333,55.76,56.48,51.45
2020-06-08 07:30:00,48.55,55.74333333333333,57.06666666666667,51.42666666666666
2020-06-08 08:00:00,48.29,55.61,56.940000000000005,51.14333333333333
2020-06-08 08:30:00,48.19666666666667,55.40333333333333,57.04,51.10333333333333
2020-06-08 09:00:00,47.99333333333333,55.18,56.95,50.84333333333333
2020-06-08 09:30:00,47.74666666666667,54.943333333333335,56.406666666666666,50.48
2020-06-08 10:00:00,47.68666666666666,54.67666666666666,55.95,50.3
2020-06-08 10:30:00,47.71666666666667,54.85333333333333,55.74333333333333,50.223333333333336
2020-06-08 11:00:00,47.77666666666666,54.84333333333333,55.74666666666667,50.46666666666667
2020-06-08 11:30:00,47.63666666666666,54.59666666666667,55.92,50.29666666666667
2020-06-08 12:00:00,47.766666666666666,54.586666666666666,56.02,50.406666666666666
2020-06-08 12:30:00,47.97666666666667,54.87,56.24333333333333,50.74
2020-06-08 13:00:00,48.77,55.55,56.80333333333333,51.49666666666667
2020-06-08 13:30:00,50.49333333333333,56.27666666666666,57.53,52.74333333333333
2020-06-08 14:00:00,54.91333333333333,57.04,58.28,57.67999999999999
2020-06-08 14:30:00,56.580000000000005,58.32,59.24333333333333,59.57
2020-06-08 15:00:00,59.556666666666665,60.00666666666667,59.96666666666667,62.59666666666667
2020-06-08 15:30:00,61.06,61.836666666666666,61.09666666666667,65.57333333333334
2020-06-08 16:00:00,62.333333333333336,63.47666666666667,62.52666666666666,67.36
2020-06-08 16:30:00,65.6,65.29,63.73,68.79333333333334
2020-06-08 17:00:00,66.55666666666667,67.19,65.73333333333333,68.51
2020-06-08 17:30:00,66.08333333333333,68.71666666666667,67.01666666666667,68.95333333333333
2020-06-08 18:00:00,67.77,70.05,67.81333333333333,70.22333333333333
2020-06-08 18:30:00,68.09333333333333,72.32,69.83666666666666,70.57333333333332
2020-06-08 19:00:00,69.84666666666666,74.89,71.71000000000001,70.81
2020-06-08 19:30:00,68.92666666666666,75.37333333333332,72.13333333333334,70.22
2020-06-08 20:00:00,67.84666666666666,75.57,72.47666666666667,69.77666666666667
2020-06-08 20:30:00,67.07666666666667,74.86999999999999,71.73666666666666,68.38333333333334
