date,rtu_001_ra_temp,rtu_002_ra_temp,rtu_003_ra_temp,rtu_004_ra_temp
2019-04-12 15:00:00,72.14,71.39666666666668,71.19666666666667,72.60999999999999
2019-04-12 15:30:00,72.47333333333333,71.71333333333334,71.35,72.95666666666666
2019-04-12 16:00:00,72.85333333333332,72.04666666666667,71.60999999999999,73.10333333333332
2019-04-12 16:30:00,73.11333333333333,72.42666666666668,71.78333333333333,73.44666666666667
2019-04-12 17:00:00,73.36,72.66666666666667,71.94,73.46666666666667
2019-04-12 17:30:00,73.51333333333334,72.94333333333334,72.11666666666666,73.51
2019-04-12 18:00:00,73.75,73.14666666666668,72.18333333333334,73.63666666666667
2019-04-12 18:30:00,74.01333333333334,73.4,72.19333333333334,73.59666666666666
2019-04-12 19:00:00,74.08999999999999,73.39666666666668,72.25,73.50333333333333
2019-04-12 19:30:00,74.12666666666665,73.57333333333334,72.35,73.53
2019-04-12 20:00:00,74.31666666666666,73.69,72.48666666666666,73.62333333333332
2019-04-12 20:30:00,74.31666666666666,73.7,72.56333333333333,73.81666666666666
2019-04-12 21:00:00,74.38333333333334,73.67333333333333,72.63333333333334,73.91000000000001
2019-04-12 21:30:00,74.43666666666667,73.7,72.82666666666667,73.89666666666668
2019-04-12 22:00:00,74.55,73.72666666666667,72.92666666666668,74.08999999999999
2019-04-12 22:30:00,74.68333333333334,73.67333333333333,72.99,73.83999999999999
2019-04-12 23:00:00,74.69000000000001,73.67,73.1,73.91666666666667
2019-04-12 23:30:00,74.69333333333334,73.74,73.15333333333334,74.08
2019-04-13 00:00:00,74.77333333333333,73.76,73.26,74.17333333333333
2019-04-13 00:30:00,74.73666666666666,73.75,73.27333333333333,74.19333333333333
2019-04-13 01:00:00,74.76,73.69666666666667,73.3,74.21333333333334
2019-04-13 01:30:00,74.64,73.60666666666665,73.21000000000001,74.2
2019-04-13 02:00:00,74.19,73.32333333333332,73.08666666666666,74.24333333333334
2019-04-13 02:30:00,73.76333333333334,72.99,72.86666666666666,74.07666666666667
2019-04-13 03:00:00,73.48333333333333,72.65666666666667,72.46333333333334,73.71666666666667
2019-04-13 03:30:00,73.15,72.39000000000001,72.24666666666667,73.33333333333333
2019-04-13 04:00:00,73.11333333333333,72.26,72.11333333333333,73.10666666666665
2019-04-13 04:30:00,72.92666666666668,72.1,72.02666666666667,72.80666666666666
2019-04-13 05:00:00,72.69666666666667,72.03999999999999,71.88666666666667,72.56666666666666
2019-04-13 05:30:00,72.56333333333333,71.97,71.70666666666666,72.36666666666666
2019-04-13 06:00:00,72.42666666666668,71.92333333333335,71.64666666666668,72.23333333333333
2019-04-13 06:30:00,72.30333333333333,71.77666666666667,71.53666666666666,72.08333333333333
2019-04-13 07:00:00,71.92,71.39333333333335,71.25,71.89000000000001
2019-04-13 07:30:00,71.73,71.22333333333333,71.11333333333333,71.80666666666666
2019-04-13 08:00:00,71.6,71.10333333333332,71.01,71.71666666666667
2019-04-13 08:30:00,71.50333333333333,71.03,70.91333333333334,71.59333333333332
2019-04-13 09:00:00,71.39666666666668,70.89666666666668,70.86333333333333,71.50666666666666
2019-04-13 09:30:00,71.29666666666667,70.81,70.76666666666667,71.45
2019-04-13 10:00:00,71.24333333333334,70.77333333333333,70.52333333333333,71.48666666666666
2019-04-13 10:30:00,71.18333333333334,70.70666666666666,70.59333333333333,71.45
2019-04-13 11:00:00,71.06666666666666,70.60999999999999,70.62666666666668,71.38000000000001
2019-04-13 11:30:00,71.01333333333334,70.57666666666665,70.58999999999999,71.33333333333333
2019-04-13 12:00:00,70.91666666666667,70.49333333333334,70.44,71.28999999999999
2019-04-13 12:30:00,70.89333333333335,70.45333333333333,70.41666666666667,71.21666666666667
2019-04-13 13:00:00,70.83333333333333,70.51666666666667,70.27666666666667,71.14
2019-04-13 13:30:00,70.76,70.48333333333333,70.22,71.22666666666667
2019-04-13 14:00:00,70.73333333333333,70.39666666666668,70.40333333333334,71.20666666666666
2019-04-13 14:30:00,70.72666666666667,70.45,70.39333333333335,71.18333333333334
2019-04-13 15:00:00,70.91000000000001,70.57,70.61666666666666,71.34
2019-04-13 15:30:00,71.20666666666666,70.83666666666666,70.77,71.53333333333333
2019-04-13 16:00:00,71.48333333333333,71.1,70.98666666666666,71.68666666666667
2019-04-13 16:30:00,71.75666666666666,71.33666666666666,71.19666666666667,71.83
2019-04-13 17:00:00,71.96666666666667,71.65,71.34666666666666,71.92333333333335
2019-04-13 17:30:00,72.11999999999999,72.1,71.44333333333334,72.00666666666666
2019-04-13 18:00:00,72.38333333333334,71.88333333333334,71.55666666666666,72.17
2019-04-13 18:30:00,72.52666666666667,72.40666666666667,71.76,72.39666666666668
2019-04-13 19:00:00,72.49,72.23666666666666,71.82666666666667,72.41333333333334
2019-04-13 19:30:00,72.38333333333334,71.9,71.68333333333334,72.33
2019-04-13 20:00:00,72.44333333333334,72.12666666666668,71.78999999999999,72.37666666666668
2019-04-13 20:30:00,72.46000000000001,72.01666666666667,71.92,72.48
2019-04-13 21:00:00,72.59666666666666,72.22,72.05,72.46666666666667
2019-04-13 21:30:00,72.69666666666667,72.24333333333334,72.14666666666668,72.63666666666667
2019-04-13 22:00:00,72.69666666666667,72.16000000000001,72.18333333333334,72.6
2019-04-13 22:30:00,72.82666666666667,72.03,72.24,72.35666666666667
2019-04-13 23:00:00,72.91333333333334,72.04333333333332,72.30666666666666,72.57333333333332
2019-04-13 23:30:00,72.86,72.07333333333332,72.31666666666666,72.53666666666666
2019-04-14 00:00:00,72.77333333333333,72.05333333333333,72.21666666666667,72.53999999999999
2019-04-14 00:30:00,72.72666666666667,72.16666666666667,72.29333333333334,72.76666666666667
2019-04-14 01:00:00,72.64,72.04333333333332,72.25333333333333,72.83333333333333
2019-04-14 01:30:00,72.58333333333333,71.99,72.12333333333332,72.85
2019-04-14 02:00:00,72.35,71.80666666666666,71.96333333333334,72.70666666666666
2019-04-14 02:30:00,72.16000000000001,71.61666666666666,71.77,72.54666666666667
2019-04-14 03:00:00,71.88333333333334,71.40333333333334,71.49333333333334,72.30666666666666
2019-04-14 03:30:00,71.73666666666666,71.23,71.32333333333332,72.05333333333333
2019-04-14 04:00:00,71.55,71.04333333333332,71.11666666666666,71.86999999999999
2019-04-14 04:30:00,71.38333333333334,70.9,70.89333333333335,71.69333333333334
2019-04-14 05:00:00,71.26333333333334,70.8,70.69666666666667,71.51666666666667
2019-04-14 05:30:00,71.15333333333334,70.71000000000001,70.67666666666668,71.35
2019-04-14 06:00:00,71.28333333333333,70.77333333333333,70.7,71.44666666666667
2019-04-14 06:30:00,71.38666666666667,70.98333333333333,70.9,71.63333333333334
2019-04-14 07:00:00,71.35,70.92,70.72666666666667,71.67666666666668
2019-04-14 07:30:00,71.27333333333333,70.87333333333335,70.71333333333334,71.66333333333334
2019-04-14 08:00:00,71.23333333333333,70.85,70.75666666666667,71.67
2019-04-14 08:30:00,71.17666666666666,70.73666666666666,70.69333333333334,71.68
2019-04-14 09:00:00,71.17,70.72333333333333,70.65,71.64
2019-04-14 09:30:00,71.05666666666666,70.70333333333333,70.59666666666666,71.6
2019-04-14 10:00:00,71.02333333333333,70.64,70.51333333333334,71.51333333333334
2019-04-14 10:30:00,70.99,70.59666666666666,70.54333333333334,71.54666666666667
2019-04-14 11:00:00,71.00333333333333,70.57,70.56,71.56666666666666
2019-04-14 11:30:00,70.91666666666667,70.52,70.65666666666667,71.68333333333334
2019-04-14 12:00:00,70.95333333333333,70.51,70.51666666666667,71.70333333333333
2019-04-14 12:30:00,70.85666666666665,70.43333333333334,70.21000000000001,71.53333333333333
2019-04-14 13:00:00,70.76,70.52,70.31666666666666,71.48333333333333
2019-04-14 13:30:00,70.73666666666666,70.50666666666666,70.45,71.46333333333334
2019-04-14 14:00:00,70.81333333333333,70.53,70.4,71.46333333333334
2019-04-14 14:30:00,70.76666666666667,70.53333333333333,70.52666666666667,71.46666666666667
2019-04-14 15:00:00,70.71333333333334,70.53333333333333,70.66000000000001,71.60333333333332
2019-04-14 15:30:00,70.79666666666667,70.62333333333332,70.60333333333332,71.51666666666667
2019-04-14 16:00:00,70.94666666666667,70.74333333333334,70.78999999999999,71.57666666666665
2019-04-14 16:30:00,71.13666666666667,70.86999999999999,70.86,71.70666666666666
2019-04-14 17:00:00,71.39,71.11333333333333,71.1,71.82333333333332
2019-04-14 17:30:00,71.66666666666667,71.33999999999999,71.23333333333333,71.90666666666668
2019-04-14 18:00:00,71.84666666666666,71.41000000000001,71.35,72.04666666666667
2019-04-14 18:30:00,72.11333333333333,71.63000000000001,71.52333333333333,72.20666666666666
2019-04-14 19:00:00,72.16333333333334,71.67666666666668,71.68666666666667,72.27
2019-04-14 19:30:00,72.12666666666665,71.60999999999999,71.77,72.28999999999999
2019-04-14 20:00:00,72.14666666666668,71.63000000000001,71.75333333333333,72.33
2019-04-14 20:30:00,72.30999999999999,71.83,71.9,72.59666666666666
